product_id,product_url,product_title,product_rating,nbr_reviews_sales,current_price,discount_percentage,old_price
4403258683,https://www.etsy.com/fr/listing/4403258683/sacs-fourre-tout-en-toile-imprimes,Sacs fourre-tout en toile imprimés personnalisés | Impression DTF polychrome | Fourre-tout réutilisable personnalisé,5.0,5000,10.21,20.0,12.76
1785900853,https://www.etsy.com/fr/listing/1785900853/tote-bag-bookstore-dautomne-sac-de,"Tote Bag Bookstore d'Automne, sac de livres, idée cadeau, sac fourre tout. Taille S",5.0,458,11.12,20.0,13.9
1242288283,https://www.etsy.com/fr/listing/1242288283/sac-fourre-tout-pour-oeuvres-dart,Sac fourre-tout pour oeuvres d'art Matisse : sac réutilisable en toile à fleurs,4.8,919,28.31,10.0,31.45
4388109690,https://www.etsy.com/fr/listing/4388109690/patron-de-couture-pour-sac-fourre-tout,"Patron de couture pour sac fourre-tout matelassé avec poignées, poche extérieure et doublure intérieure avec poches – PDF et tutoriel vidéo",4.9,14,3.88,70.0,12.95
1800191138,https://www.etsy.com/fr/listing/1800191138/tote-bag-en-velours-cotele-bleu-marine,Tote bag en velours côtelé bleu marine,4.9,1600,,,
1837798809,https://www.etsy.com/fr/listing/1837798809/sac-fourre-tout-fleurs-botaniques-motif,Sac fourre-tout fleurs botaniques : motif Sunny Field,4.8,76,,,
1823593056,https://www.etsy.com/fr/listing/1823593056/sac-fourre-tout-oiseau-mesange-design,"Sac fourre-tout oiseau mésange : design nature automnal, cadeau sac à dos boisé",4.8,76,,,
1601136150,https://www.etsy.com/fr/listing/1601136150/sac-au-crochet-sac-carre-grand-mere-sac,"Sac au crochet, sac carré grand-mère, sac à main au crochet, sac fourre-tout au crochet, sac rétro, sac hippie, cadeau pour elle, sac bohème, style vintage, sac pour femme",5.0,39,,,
1803434565,https://www.etsy.com/fr/listing/1803434565/cabas-coquette-noeud-et-fleur-cabas,"Cabas coquette noeud et fleur - Cabas mignon, sac cabas esthétique, sac cabas cadeau, sac en toile, sac de livre, sac d'épicerie",5.0,292,18.87,30.0,26.96
1317197780,https://www.etsy.com/fr/listing/1317197780/pochette-personnalisee-trousse,"Pochette personnalisée, Trousse personnalisée, Trousse de maquillage personnalisée",4.9,4900,,,
1768702180,https://www.etsy.com/fr/listing/1768702180/tote-bag-personnalisable-orthophoniste,Tote Bag Personnalisable Orthophoniste Lettres Fleuries - Cadeau Orthophoniste Personnalisé - Cadeau Orthophoniste remerciement,4.8,1100,,,
1844322682,https://www.etsy.com/fr/listing/1844322682/sac-fourre-tout-a-fleurs-brodees-fourre,Sac fourre-tout à fleurs brodées : fourre-tout en toile de coton douce noire avec poche,4.8,438,12.93,50.0,25.87
1076140477,https://www.etsy.com/fr/listing/1076140477/porte-cles-en-cuir-personnalise-13,Porte-clés en cuir personnalisé 13 couleurs au choix,4.9,3500,,,
1411371981,https://www.etsy.com/fr/listing/1411371981/cadeau-sac-fourre-tout-london-books-pour,"Cadeau sac fourre-tout London Books pour les amateurs de lecture, sac à bandoulière en toile rétro, sac fourre-tout rat de bibliothèque, sac fourre-tout pour amoureux des livres, sac fourre-tout rétro livresques merch",4.8,21400,10.78,50.0,21.56
1556507490,https://www.etsy.com/fr/listing/1556507490/sac-fourre-tout-monet-nenuphars-pont,"Sac fourre-tout Monet nénuphars : pont japonais, cabas en coton",4.9,665,19.15,50.0,38.29
1886629949,https://www.etsy.com/fr/listing/1886629949/saccabastotebagtotebook,Sac/cabas/totebag/totebook,4.9,405,,,
1650353831,https://www.etsy.com/fr/listing/1650353831/sac-fourre-tout-ecologique-naturel-cabas,"Sac fourre-tout écologique naturel, cabas en coton beige, initiale de l'alphabet noir personnalisée, shopping imprimé, université, sac EVJF pour elle",4.9,35300,,,
4329017028,https://www.etsy.com/fr/listing/4329017028/sac-fourre-tout-artistique-collage-ukiyo,"Sac fourre-tout artistique collage Ukiyo-e, grande vague, mont Fuji, graphique japonais, mise en page de collage sur bois vintage japonais, Hokusai, Hiroshige",4.9,8,15.85,30.0,22.63
4347098238,https://www.etsy.com/fr/listing/4347098238/sac-fourre-tout-personnalise-cadeaux-de,"Sac fourre-tout personnalisé, cadeaux de mariage, sac fourre-tout en toile, monogramme ombre, cadeau de demoiselle d'honneur, cadeau de fête nuptiale, cabas brodé 5080602",5.0,89,8.33,60.0,20.83
4389193682,https://www.etsy.com/fr/listing/4389193682/commemorative-du-250e-anniversaire-de,Commémorative du 250e anniversaire de Jane Austen Sac fourre-tout en toile Jane Austen Cadeau livresque littéraire Janeite Cadeau cadeau pour lecteur Idée cadeau club de lecture,4.9,551,21.14,30.0,30.2
1848573418,https://www.etsy.com/fr/listing/1848573418/t-shirt-personnalise-rap-bootleg-tee,"T-shirt personnalisé Rap Bootleg, Tee-shirt photo femme, Cadeau anniversaire, Teeshirt personnalisable, Selfie, 100% Coton",5.0,171,20.24,25.0,26.99
4328715983,https://www.etsy.com/fr/listing/4328715983/16-filles-droles-de-mode-png-clipart,"16 filles drôles de mode PNG - Clipart femmes modernes - PNG pour cartes, impressions, travaux manuels, art du shopping, téléchargement numérique, tenue chic",5.0,6300,3.6,25.0,4.8
1642118668,https://www.etsy.com/fr/listing/1642118668/sacs-fourre-tout-chretiens-sac-fourre,"Sacs fourre-tout chrétiens Sac fourre-tout chrétien Sac d'église Cabas Jésus, sacs religieux Sac de voyage chrétien Sac fourre-tout en toile Sac de plage Christian Merch",4.8,926,21.03,25.0,28.04
4307207495,https://www.etsy.com/fr/listing/4307207495/sac-fourre-tout-journal-dapothicaire-sac,Sac fourre-tout Journal d'apothicaire - Sac en jute Journal d'apothicaire - Sac Anime Floral,5.0,91,,,
1863274957,https://www.etsy.com/fr/listing/1863274957/sac-polochon-personnalise-kaki-100-coton,Sac polochon personnalisé kaki 100% coton bio,5.0,4300,,,
1559055482,https://www.etsy.com/fr/listing/1559055482/modele-de-sac-decontracte-sac-en-toile,"Modèle de sac décontracté, sac en toile avec poches, sac fourre-tout en toile, modèle numérique pdf, téléchargement pdf, modèle de sac à provisions, modèle de sac, sac",4.7,766,4.21,45.0,7.66
1837766789,https://www.etsy.com/fr/listing/1837766789/sac-fourre-tout-en-mosaique-de-papillons,"Sac fourre-tout en mosaïque de papillons : oeuvres d'art bleues et jaunes, cadeau pour les amoureux de la nature",4.8,76,,,
1575200485,https://www.etsy.com/fr/listing/1575200485/sac-fourre-tout-livre-daunt-cabas,"Sac fourre-tout livre Daunt, cabas Shakespeare, sac en toile mignon, cadeau pour elle",4.9,665,19.15,50.0,38.29
977643069,https://www.etsy.com/fr/listing/977643069/cabas-de-plage-monogramme-personnalise,Cabas de plage monogramme personnalisé - Cadeau de demoiselle d'honneur en toile de coton,4.9,20800,16.76,50.0,33.53
4356891222,https://www.etsy.com/fr/listing/4356891222/sac-fourre-tout-vintage-utamaro-ukiyo-e,Sac fourre-tout vintage Utamaro Ukiyo-e Art : imprimé floral japonais,4.9,8,15.85,30.0,22.63
1569986545,https://www.etsy.com/fr/listing/1569986545/sac-fourre-tout-nenuphars-cabas,"Sac fourre-tout nénuphars, cabas esthétique Claude Monet, nénuphar, art floral vintage",4.9,665,19.15,50.0,38.29
1709309316,https://www.etsy.com/fr/listing/1709309316/sac-fourre-tout-just-girl-who-loves-duck,"Sac fourre-tout Just Girl Who Loves Duck, sac fourre-tout drôle de canard, cadeau pour les amoureux des animaux, sac fourre-tout mignon, sac esthétique, fourre-tout décontracté en toile, sac fourre-tout cadeau",4.8,1300,7.21,75.0,28.85
1248853215,https://www.etsy.com/fr/listing/1248853215/grand-sac-cabas-en-jute-a-personnaliser,Grand sac cabas en jute à personnaliser maîtresse en or - cadeau maîtresse,4.7,2500,,,
1784795430,https://www.etsy.com/fr/listing/1784795430/tote-bag-personnalise-renard-pour-creche,Tote bag personnalisé Renard pour creche ou ecole,5.0,232,12.67,25.0,16.9
1220680874,https://www.etsy.com/fr/listing/1220680874/grand-sac-cabas-en-jute-a-personnaliser,Grand sac cabas en jute à personnaliser Mamie - Anniversaire mamie - fête des grands mères,4.7,2500,,,
736389607,https://www.etsy.com/fr/listing/736389607/tote-bag-sac-enfant-personnalise-pour,Tote bag sac enfant personnalisé pour bibliothèque Livres,4.9,17200,,,
1743222217,https://www.etsy.com/fr/listing/1743222217/tote-bag-atsem-personnalisable-leopard,Tote Bag Atsem Personnalisable Léopard - Cadeau Atsem - Cadeau  fin de contrat - Cadeau Atsem Noël,4.8,1100,,,
1853249628,https://www.etsy.com/fr/listing/1853249628/grand-tote-bag-leopard-maman,Grand tote bag Léopard Maman personnalisé/cadeau fête des mères/sac maman personnalisé,5.0,4300,,,
1330035191,https://www.etsy.com/fr/listing/1330035191/cabas-en-toile-brodee-monogrammecadeau,"Cabas en toile brodée monogramme/cadeau personnalisé, cabas de demoiselle d'honneur, sac fourre-tout personnalisé, sacs EVJF, cadeau EVJF",4.9,22200,33.91,15.0,39.9
1686175137,https://www.etsy.com/fr/listing/1686175137/fourre-tout-en-toile-brode-personnalise,fourre-tout en toile brodé personnalisé | Cadeau personnalisé,4.6,3400,1.06,70.0,3.54
1593045806,https://www.etsy.com/fr/listing/1593045806/tote-bag-personnalisable-tote-bag,"Tote bag personnalisable, Tote bag léopard, sac personnalisé, tote bag terracotta, tote bag personnalisé, cadeau de Noel personnalisé",4.9,3100,,,
1742812336,https://www.etsy.com/fr/listing/1742812336/sac-de-bibliotheque-tote-bag-motif-lego,"Sac de bibliothèque, tote bag motif lego",5.0,2000,,,
1781832865,https://www.etsy.com/fr/listing/1781832865/sac-de-plage-multi-usage-fait-main-achat,Sac de plage multi-usage fait main : achat respectueux de l'environnement,5.0,96,,,
1222323123,https://www.etsy.com/fr/listing/1222323123/tote-bag-evjf-appelez-moi-madame-cadeau,Tote Bag EVJF – “Appelez-moi Madame” – Cadeau Enterrement de Vie de Jeune Fille,5.0,372,,,
1674379959,https://www.etsy.com/fr/listing/1674379959/sac-fourre-tout-en-toile-mockup-naturel,Sac fourre-tout en toile Mockup Naturel | Maquette de sac fourre-tout | Style Photo | IMAGE JPEG numérique | UGS B0011,5.0,21600,2.7,50.0,5.39
1433912261,https://www.etsy.com/fr/listing/1433912261/tote-bag-personnalisable,Tote bag personnalisable,4.8,467,14.02,15.0,16.5
1323524745,https://www.etsy.com/fr/listing/1323524745/sac-fourre-tout-a-fermeture-eclair,Sac fourre-tout à fermeture éclair William Morris Art : toile botanique rétro,4.8,919,30.55,10.0,33.95
1295728519,https://www.etsy.com/fr/listing/1295728519/sac-isotherme-a-personnaliser-lunch-bag,"Sac isotherme à personnaliser - Lunch bag personnalisé, sac glacière pour repas et pique-nique, sac déjeuner",4.7,2500,,,
1232918372,https://www.etsy.com/fr/listing/1232918372/sac-fourre-tout-floral-william-morris,Sac fourre-tout floral William Morris : sac en toile botanique vintage,4.8,919,28.93,10.0,32.14
1711125138,https://www.etsy.com/fr/listing/1711125138/tote-bag-fleuri-avec-poche-sac-cabas,"Tote bag fleuri avec poche / sac cabas, fourre-tout, flower tote bag / fêtes des mères,cadeau",5.0,414,,,
1153495734,https://www.etsy.com/fr/listing/1153495734/sac-de-professeur-personnalise-sac-de,Sac de professeur personnalisé - Sac de professeur personnalisé - Cadeau pour professeur - Cadeaux pour professeur - Cadeau de remerciement pour professeur - Sac à lunch en jute - Professeurs,4.9,20800,,,
1345778958,https://www.etsy.com/fr/listing/1345778958/sac-fourre-tout-en-toile-marguerite,"Sac fourre-tout en toile marguerite : tableau floral, sac à provisions du marché",4.8,919,28.93,10.0,32.14
4326776347,https://www.etsy.com/fr/listing/4326776347/sac-fourre-tout-pour-acteur-ukiyo-e,"Sac fourre-tout pour acteur Ukiyo-e Kabuki, oeuvre d'art japonaise vintage par Kuniyoshi, gravure sur bois, théâtre de l'époque d'Edo, sac fourre-tout en toile durable, cadeau pour elle",4.9,8,15.85,30.0,22.63
1170082192,https://www.etsy.com/fr/listing/1170082192/tote-bag-personnalise-mamie-en-or-sac,"Tote Bag Personnalisé ""Mamie en Or""   – Sac Shopping Moyen",4.8,467,14.02,15.0,16.5
4309069465,https://www.etsy.com/fr/listing/4309069465/sac-en-tissu-maternelle-sac-a-langer,"Sac en tissu maternelle, sac à langer maternelle, sac en tissu enfant, sac en tissu arc-en-ciel, maternelle filles",4.9,27200,,,
950340187,https://www.etsy.com/fr/listing/950340187/sac-fourre-tout-chat-grincheux-ew,"Sac fourre-tout chat grincheux ew people/sac fourre-tout chat grincheux, conception de sac à provisions chat drôle",4.9,3700,,,
1521627863,https://www.etsy.com/fr/listing/1521627863/patron-de-couture-kaland-weekender-tote,Patron de couture Kaland Weekender Tote + vidéo : Sac de voyage DIY,4.9,13600,,,
1183769477,https://www.etsy.com/fr/listing/1183769477/fourre-tout-en-toile-snowy-lady-o-witchy,fourre-tout en toile Snowy Lady | Witchy Fantasy Dark Light Academia Gravure ancienne Sac à bandoulière Livre de gravure sur bois Mythologie gothique Artsy Fantaisie,4.9,318,,,
928508569,https://www.etsy.com/fr/listing/928508569/tres-grand-sac-fourre-tout-en-cuir-sac,Très grand sac fourre-tout en cuir : sac shopping pour femme,4.9,6400,68.76,15.0,80.9
1415417500,https://www.etsy.com/fr/listing/1415417500/sac-a-dos-enfant-maternel-tissus-fleurs,Sac à dos enfant maternel tissus fleurs ou animaux avec sangles réglables personnalisées,5.0,303,,,
1625136209,https://www.etsy.com/fr/listing/1625136209/sac-fourre-tout-en-toile-travailleur-de,Sac fourre-tout en toile Travailleur de lumière : cadeau guérisseur spirituel,5.0,99,14.67,20.0,18.34
1595143546,https://www.etsy.com/fr/listing/1595143546/tote-bag-le-temps-des-fleurs,Tote bag Le temps des fleurs,4.9,1200,21.74,25.0,28.99
885262285,https://www.etsy.com/fr/listing/885262285/tres-grand-sac-fourre-tout-sac-shopping,"Très grand sac fourre-tout, sac shopping en cuir, sac fourre-tout en cuir, sac fourre-tout en cuir, fourre-tout en cuir pour femme, sac à bandoulière pour femme, fourre-tout en cuir véritable",4.9,6400,68.76,15.0,80.9
1064887913,https://www.etsy.com/fr/listing/1064887913/rentree-scolaire-rentree-tote-bag,"rentrée scolaire, rentrée, Tote Bag personnalisé, tote bag coton, tote bag prénom, tote bag personnalisable, sac personnalisable, sac coton",4.9,3000,,,
1755804184,https://www.etsy.com/fr/listing/1755804184/patron-de-couture-pdf-pour-sac-cabas-en,Patron de couture PDF pour sac cabas en cuir // Intermédiaire // TUTORIEL YOUTUBE,4.8,69,6.75,25.0,9.0
1764445357,https://www.etsy.com/fr/listing/1764445357/joli-sac-de-lautomne-sac-fourre-tout,"Joli sac de l'automne, sac fourre-tout feuilles d'automne, sac fourre-tout champignons, sacs fourre-tout mignons, cadeau floral, sac fourre-tout mignon, idée cadeau pour un amoureux de l'automne",4.8,1300,7.21,75.0,28.85
4297722153,https://www.etsy.com/fr/listing/4297722153/cabas-retro-detroit-tigers-3-tailles-4,"Cabas rétro Detroit Tigers : 3 tailles, 4 couleurs de sangles | Sac à dos féroce et élégant",4.8,76,,,
1050933548,https://www.etsy.com/fr/listing/1050933548/rentree-scolaire-rentree-tote-bag,"rentrée scolaire, rentrée, Tote Bag personnalisé, tote bag coton, tote bag prénom, tote bag personnalisable, sac personnalisable, sac coton",4.9,3000,,,
1854936326,https://www.etsy.com/fr/listing/1854936326/maquette-de-sac-fourre-tout-en-toile,"Maquette de sac fourre-tout en toile, maquette de sac fourre-tout en toile moderne Maquette de sac en toile haut de gamme, maquette de style de vie, maquette de fourre-tout en toile personnalisable",4.9,2900,1.29,70.0,4.32
1470141391,https://www.etsy.com/fr/listing/1470141391/sac-fourre-tout-en-toile-de-jute-pour,Sac fourre-tout en toile de jute pour épicerie - Sac à provisions réutilisable Farmer Market (FMT1005),4.9,20800,31.04,50.0,62.08
4328440056,https://www.etsy.com/fr/listing/4328440056/sac-fourre-tout-japonais-artistique,"Sac fourre-tout japonais artistique collage Ukiyo-e, grande vague, acteur de kabuki, mont Fuji, graphique japonais, mise en page vintage de collage sur bois, Hokusai, Sharaku",4.9,8,15.85,30.0,22.63
4364440205,https://www.etsy.com/fr/listing/4364440205/sac-fourre-tout-en-toile-brodee,"Sac fourre-tout en toile brodée personnalisé, Sacs fourre-tout personnalisés, Sac fourre-tout esthétique, Sac à bandoulière d'école, Adorable sac fourre-tout bateau, Sac fourre-tout de demoiselle d'honneur",4.9,1200,19.21,25.0,25.62
1581081302,https://www.etsy.com/fr/listing/1581081302/sac-fourre-tout-chat-et-lune-sac-fourre,"Sac fourre-tout chat et lune - sac fourre-tout Cottagecore, sac fourre-tout mignon, sac fourre-tout confortable",5.0,292,18.87,30.0,26.96
1140670213,https://www.etsy.com/fr/listing/1140670213/sac-fourre-tout-abeille,Sac fourre-tout Abeille,5.0,46100,,,
4309246614,https://www.etsy.com/fr/listing/4309246614/sac-fourre-tout-pour-femme-maquette-en,"Sac fourre-tout pour femme, maquette en toile, modèle pour femme, modèle de plage, sac fourre-tout naturel, maquette, cabas beige, maquette POD, maquette de sac à provisions",4.9,2900,1.68,70.0,5.6
4363024777,https://www.etsy.com/fr/listing/4363024777/sac-fourre-tout-personnalise-maman-sac,"Sac fourre-tout personnalisé maman, sac fourre-tout pour Thanksgiving, sac fourre-tout automne, sac fourre-tout reconnaissant, cadeau de Thanksgiving, sac fourre-tout mignon idée cadeau",4.8,1300,10.79,75.0,43.15
1871864623,https://www.etsy.com/fr/listing/1871864623/lot-de-sacs-fourre-tout-christian-au,Lot de sacs fourre-tout Christian au format PNG : 40 modèles uniques (téléchargement numérique),4.9,95,2.55,75.0,10.21
4378802083,https://www.etsy.com/fr/listing/4378802083/sac-fourre-tout-levrier-afghan-un-chef,Sac fourre-tout lévrier afghan - Un chef-d'oeuvre d'élégance,4.9,199,,,
828477446,https://www.etsy.com/fr/listing/828477446/sac-fourre-tout-a-bagages-emotionnel-sac,"Sac fourre-tout à bagages émotionnel / sac fourre-tout drôle, sac cabas drôle, cadeau collègue, cadeau humour",4.9,3700,,,
1534257345,https://www.etsy.com/fr/listing/1534257345/sac-fourre-tout-crossbody-esthetique,"Sac fourre-tout crossbody esthétique pratique, bretelles réglables, poche intérieure zippée | Guérison 20, Art de sirène de beauté éthérée, cadeau positif pour le corps",5.0,115,,,
1419164394,https://www.etsy.com/fr/listing/1419164394/modele-de-sac-m-sac-fourre-tout-avec,"modèle de sac m , sac fourre-tout avec poches , sac fourre-tout en toile , modèle numérique pdf , téléchargement pdf , modèle de sac à provisions , modèle de sac , sac",4.7,766,4.21,45.0,7.66
988838343,https://www.etsy.com/fr/listing/988838343/sac-de-marche-en-toile-de-coton-brode,Sac de marché en toile de coton brodé sirène,4.9,344,,,
1259656983,https://www.etsy.com/fr/listing/1259656983/sac-fourre-tout-personnalise-en-toile-de,Sac fourre-tout personnalisé en toile de coton : sac de plage de demoiselle d'honneur,5.0,115,2.71,30.0,3.87
1733012325,https://www.etsy.com/fr/listing/1733012325/sac-fourre-tout-brode-6-poches,Sac fourre-tout brodé-6 poches intérieures-sac fourre-tout personnalisé pour professeur-sac monogramme-cadeau personnalisé pour professeur-sac fourre-tout personnalisé pour professeur,5.0,309,,,
1803612637,https://www.etsy.com/fr/listing/1803612637/kit-couture-pret-a-coudre-sac-polochon,Kit couture Prêt à coudre sac polochon en velours côtelé personnalisé,5.0,605,29.61,10.0,32.9
1631049198,https://www.etsy.com/fr/listing/1631049198/tote-bag-maitresse-nounou-atsem,"Tote Bag Maîtresse, Nounou, ATSEM, ... Personnalisé - Idéal pour Cadeaux !",5.0,372,,,
4309076094,https://www.etsy.com/fr/listing/4309076094/sac-en-tissu-maternelle-sac-a-langer,"Sac en tissu maternelle, sac à langer maternelle, sac en tissu enfant, sac en tissu dinosaure, maternelle garçon",4.9,27200,,,
1615882499,https://www.etsy.com/fr/listing/1615882499/sac-fourre-tout-en-toile-chakra-dicton,"Sac fourre-tout en toile Chakra : dicton amusant, sac en coton réutilisable",5.0,99,13.81,20.0,17.26
4343090843,https://www.etsy.com/fr/listing/4343090843/lutteur-de-sumo-avec-sac-fourre-tout,"Lutteur de sumo avec sac fourre-tout vintage japonais pour saké, affiche d'art rétro, design traditionnel japonais",4.9,8,15.85,30.0,22.63
1743172877,https://www.etsy.com/fr/listing/1743172877/sac-maternelle-sac-a-dos-personnalise,Sac maternelle sac à dos personnalisé Aquarelle,5.0,338,,,
1837780137,https://www.etsy.com/fr/listing/1837780137/sac-fourre-tout-tournesol-art-botanique,"Sac fourre-tout tournesol : art botanique, sac design respectueux de l'environnement",4.8,76,,,
1823587974,https://www.etsy.com/fr/listing/1823587974/sac-fourre-tout-cardinal-et-rose-jaune,Sac fourre-tout cardinal et rose jaune : cadeau pour les amoureux de la nature,4.8,76,,,
1292637484,https://www.etsy.com/fr/listing/1292637484/sac-tote-bag-enfant-sac-de-rechange,"Sac tote bag enfant, sac de rechange personnalisé, arc en ciel rose",4.7,2500,,,
4410203307,https://www.etsy.com/fr/listing/4410203307/trousse-de-toilette-taille-l-en-coton,Trousse de Toilette Taille (L) en Coton Fleuri - léopard Ouatiné - Fermeture Éclair Métallique - Fait Main - Environ 22x12x12 cm,5.0,9100,23.8,30.0,34.0
4362610214,https://www.etsy.com/fr/listing/4362610214/cabas-naturel-maquette-de-sac-fourre,"Cabas naturel, maquette de sac fourre-tout de Noël, maquette d'hiver, maquette esthétique de saison de Noël, maquette de fourre-tout confortable hiver, maquette esthétique de cabas d'hiver",4.9,2900,1.69,70.0,5.64
4372425953,https://www.etsy.com/fr/listing/4372425953/lot-de-maquettes-de-sacs-fourre-tout-de,Lot de maquettes de sacs fourre-tout de Noël | Sac fourre-tout personnalisé | Téléchargement numérique | Impression à la demande,4.9,1100,1.9,45.0,3.46
1052410766,https://www.etsy.com/fr/listing/1052410766/sac-fourre-tout-imprime-personnalise,Sac fourre-tout imprimé personnalisé • Texte personnalisé - Sacs de transport en tissu personnalisés,5.0,11600,,,
4378800622,https://www.etsy.com/fr/listing/4378800622/sac-fourre-tout-beaux-arts-chien-de,Sac fourre-tout beaux-arts chien de berger bergamasco,4.9,199,,,
4394011634,https://www.etsy.com/fr/listing/4394011634/patron-tutoriel-video-sac-belle,Patron + tutoriel vidéo : sac Belle Originals Élever,5.0,63,10.11,25.0,13.49
4315536976,https://www.etsy.com/fr/listing/4315536976/lot-de-maquettes-de-sacs-fourre-tout-5,"Lot de maquettes de sacs fourre-tout, 5 maquettes de sacs fourre-tout en toile de coton naturel, sac de courses, maquettes minimalistes bohèmes, maquettes modernes",4.9,2200,1.46,55.0,3.24
1248163575,https://www.etsy.com/fr/listing/1248163575/sac-fourre-tout-en-jute-imprime,Sac fourre-tout en jute imprimé personnalisé : sac de marché écologique en toile de jute avec poignées en cuir,5.0,115,8.08,30.0,11.54
1872959462,https://www.etsy.com/fr/listing/1872959462/patron-de-couture-pdf-matelasse-pour-sac,Patron de couture PDF matelassé pour sac nuage : tutoriel DIY pour sac fourre-tout à bandoulière (téléchargement numérique),5.0,748,5.79,25.0,7.73
4397946440,https://www.etsy.com/fr/listing/4397946440/sac-en-paille-marocain-dan-strap-cabas,Sac en paille marocain Dan Strap : cabas de marché bohème tissé à la main,5.0,18,45.03,65.0,128.65
1876275976,https://www.etsy.com/fr/listing/1876275976/maquette-de-sac-fourre-tout-naturel,"Maquette de sac fourre-tout naturel, modèle de sac fourre-tout Boho, maquette de cabas suspendu, maquette de sac à provisions, maquette de sac fourre-tout en toile de coton Sublimation SVG",4.9,2900,1.62,70.0,5.39
1803499446,https://www.etsy.com/fr/listing/1803499446/24-png-inspirational-quotes-clipart,"24 PNG, Inspirational Quotes Clipart, Motivational Phrase Illustrations, Positive Art, Inspirational Quotes, Inspirational PNG, Digital file",4.9,5500,,,
1201037876,https://www.etsy.com/fr/listing/1201037876/sac-fourre-tout-en-toile-avec-initiales,"Sac fourre-tout en toile avec initiales brodées, cadeau de demoiselle d'honneur personnalisé",4.9,20800,31.04,50.0,62.09
4346521870,https://www.etsy.com/fr/listing/4346521870/sac-fourre-tout-inspire-de-lart,"Sac fourre-tout inspiré de l'art populaire japonais - Design rétro original, sac fourre-tout écologique, sac en coton à usage quotidien, illustration de jouet japonais kawaii",4.9,8,15.85,30.0,22.63
1857290652,https://www.etsy.com/fr/listing/1857290652/conception-de-sublimation-de-sac-fourre,"Conception de sublimation de sac fourre-tout gnome tournesol, citation inspirante drôle PNG, impression de sac mignon Spring Vibes, modèle floral en téléchargement numérique",5.0,142,2.2,25.0,2.94
1901461699,https://www.etsy.com/fr/listing/1901461699/maquette-de-sac-fourre-tout-en-toile,"Maquette de sac fourre-tout en toile, maquette de sac à provisions naturel de haute qualité, modèle de modèle esthétique de style bohème, sac fourre-tout vierge, coton beige",4.9,2900,1.78,70.0,5.93
1884567439,https://www.etsy.com/fr/listing/1884567439/lot-de-26-maquettes-de-sacs-fourre-tout,Lot de 26 maquettes de sacs fourre-tout pour Canva | Maquettes de sacs fourre-tout numériques pour designers,4.8,1000,2.33,40.0,3.89
4378819230,https://www.etsy.com/fr/listing/4378819230/sac-fourre-tout-teckel-n-2,Sac fourre-tout teckel « n° 2 »,4.9,199,,,
1873267814,https://www.etsy.com/fr/listing/1873267814/maquette-de-sac-fourre-tout-maquette-de,"Maquette de sac fourre-tout, maquette de sacs Liberty oad113, lot de maquettes de sac fourre-tout en toile de coton, maquette de sac à provisions, printify, impression, maquette de sac fourre-tout bohème",4.9,2900,1.62,70.0,5.39
1869109505,https://www.etsy.com/fr/listing/1869109505/liberty-bags-oad113-maquette-de-sac,"Liberty Bags OAD113, maquette de sac fourre-tout | Maquette de sac fourre-tout en toile de coton naturel | Impression réelle à la demande, maquette | Esthétique mignonne tendance",4.9,2900,1.29,70.0,4.32
1873287066,https://www.etsy.com/fr/listing/1873287066/sac-fourre-tout-en-daim-brule-a-la-main,Sac fourre-tout en daim brûlé à la main | Conception artisanale de tournesol et de vigne | Sac à bandoulière bohème western,4.9,89,144.65,10.0,160.72
1890398204,https://www.etsy.com/fr/listing/1890398204/sac-fourre-tout-de-plage-ou-de,"Sac fourre-tout de plage ou de magasinage en lin bio, France | Sac de marché doux délavé à la pierre",5.0,39,30.74,25.0,40.98
1737485748,https://www.etsy.com/fr/listing/1737485748/maquette-de-sac-fourre-tout-en-toile,"Maquette de sac fourre-tout en toile, maquette de sac à provisions naturel, maquette de sac fourre-tout vierge haute résolution, modèle de maquette numérique modèle femme bohème impression à la demande",4.9,7700,1.75,50.0,3.5
1419625325,https://www.etsy.com/fr/listing/1419625325/tote-bag-personnalisable-mamie-damour,"Tote bag personnalisable  ""Mamie d'amour "" Sac shopping",4.8,467,14.02,15.0,16.5
1782802815,https://www.etsy.com/fr/listing/1782802815/continuez-a-aller-svg-minimaliste-floral,Continuez à aller Svg minimaliste floral Svg Png sublimation amour de soi Svg sac fourre-tout Design Art graphique Téléchargement instantané santé mentale fleurs Svg,5.0,79,1.8,50.0,3.6
4371504769,https://www.etsy.com/fr/listing/4371504769/sac-fourre-tout-personnalise-o-cadeau,"Sac fourre-tout personnalisé | Cadeau original | Cabas Halloween, Noël, anniversaire | Tote bag imprimé, cadeaux à offrir",4.9,201,,,
4413749631,https://www.etsy.com/fr/listing/4413749631/lot-de-sublimation-de-tasse-de-cafe,Lot de sublimation de tasse de café sarcastique | Sarcastique Français Humour Drôle | Animaux Sarcastiques |  Citations Françaises | Tasse à sublimation,4.9,1300,5.36,40.0,8.93
1883379405,https://www.etsy.com/fr/listing/1883379405/bundle-marketing-digital-12-produits,"Bundle marketing digital, 12 produits digitaux avec droits de revente PLR MRR, guide français, ebook faceless, produit digital à revendre",4.9,67,9.9,75.0,39.6
